id,obs_id,choice,chosen_alt,avail_car,avail_bus,avail_rail,avail_taxi,avail_cycling,avail_walking,car_travel_time_min,bus_ivt_time_min,rail_ivt_time_min,taxi_travel_time_min,cycling_travel_time_min,walking_travel_time_min,total_car_cost,bus_cost_total_per_leg,rail_cost_total_per_leg,taxi_cost,ovt_bus_min,ovt_rail_min,city,hh_size,purpose,income_perso,income_hh,age,education,female,british_origin,occ,n_car
50858,2341,1,car,1,1,0,1,0,0,17.25,17.6833333333333,12.5666666666667,17.25,53.0166666666667,188.933333333333,1.6359732799909,3.4,3.4,11.6053695833333,22.5333333333334,30.8333333333333,1,1,2.0,6,3,3,2,0,1,1.0,1
50959,2342,1,car,1,1,0,1,0,0,7.38333333333333,8.45,8.45,7.38333333333333,11.3833333333333,41.8166666666667,0.467641251968462,2.3,2.3,5.35615125,7.7833333333333,7.7833333333333,1,1,3.0,6,3,3,2,0,1,1.0,1
51249,2343,6,walking,0,1,0,0,0,1,2.23333333333333,0.8,0.0,2.23333333333333,2.36666666666667,10.0,0.110958086942287,1.5,0.0,3.33257125,6.55,0.0001,1,1,4.0,6,3,3,2,0,1,1.0,1
39888,2344,1,car,1,1,0,1,1,1,7.9,18.5,0.0,7.9,13.4166666666667,36.4,0.476209364085546,3.8,0.0,5.36777833333333,16.15,0.0001,1,1,2.0,6,3,2,2,0,1,1.0,1
39902,2345,1,car,1,1,0,1,1,0,13.7333333333333,9.78333333333333,9.78333333333333,13.7333333333333,25.7666666666667,73.9666666666667,0.817843424871995,2.3,2.3,7.30969,18.0833333333334,18.0833333333334,1,1,2.0,6,3,2,2,0,1,1.0,1
39910,2346,1,car,1,1,0,1,1,0,8.46666666666667,18.8333333333333,8.4,8.46666666666667,12.7166666666667,48.5333333333333,0.506821922192871,4.6,2.3,5.56006666666667,8.6666666666667,22.9833333333333,1,1,2.0,6,3,2,2,0,1,1.0,1
39924,2347,1,car,1,1,1,1,1,0,12.0166666666667,27.1333333333333,11.25,12.0166666666667,18.6333333333333,63.0,0.758996405997195,4.6,11.2,6.96889291666667,12.9333333333334,44.85,1,1,2.0,6,3,2,2,0,1,1.0,1
40233,2348,1,car,1,1,1,1,1,0,15.85,30.7,15.0166666666667,15.85,31.9,96.4833333333333,1.16550756409044,4.6,15.6,9.24067958333334,14.4,29.5166666666666,1,1,3.0,6,3,2,2,0,1,1.0,1
42165,2349,1,car,1,1,0,1,1,0,9.1,7.98333333333333,7.35,9.1,13.4166666666667,43.6333333333333,0.559509835436415,2.3,2.3,5.79662958333333,18.3166666666667,18.8166666666667,1,1,2.0,6,3,2,2,0,1,1.0,1
42304,2350,1,car,1,1,1,1,1,0,19.25,37.7333333333333,9.0,19.25,32.0333333333333,101.65,2.198949761087,2.3,4.5,9.47977333333333,6.4833333333334,28.9833333333333,1,1,3.0,6,3,2,2,0,1,1.0,1
42367,2351,1,car,1,1,1,1,1,0,19.6666666666667,30.9833333333333,6.0,19.6666666666667,33.0666666666667,104.466666666667,1.14252184526429,2.3,4.5,9.44516791666667,9.5,29.1166666666667,1,1,3.0,6,3,2,2,0,1,1.0,1
43000,2352,1,car,1,1,0,1,1,0,10.4666666666667,20.55,0.0,10.4666666666667,19.0333333333333,60.5333333333333,0.637200112750138,4.6,0.0,6.25715166666667,30.55,0.0001,1,1,4.0,6,3,2,2,0,1,1.0,1
43022,2353,1,car,1,1,0,1,1,0,9.78333333333333,19.9166666666667,7.4,9.78333333333333,13.0666666666667,50.95,0.551333135610244,2.3,2.3,5.81512875,17.3,26.8,1,1,3.0,6,3,2,2,0,1,1.0,1
43507,2354,5,cycling,1,1,1,1,1,0,22.3,35.65,10.25,22.3,23.1166666666667,82.9666666666667,1.34087530457818,4.6,11.2,10.6229133333333,17.9666666666667,42.55,1,1,2.0,6,3,2,2,0,1,1.0,1
44004,2355,5,cycling,0,1,1,1,1,0,16.95,32.5833333333333,9.61666666666667,16.95,28.9666666666667,86.8666666666667,1.29440760385694,4.6,11.2,9.93060833333334,19.25,41.75,1,1,1.0,6,3,2,2,0,1,1.0,1
44315,2356,5,cycling,1,1,1,1,1,0,25.5666666666667,35.65,10.25,25.5666666666667,23.1166666666667,83.0,1.34134841980416,4.6,11.2,10.9587191666667,17.9833333333333,42.5666666666667,1,1,2.0,6,3,2,2,0,1,1.0,1
44798,2357,5,cycling,0,1,1,1,1,0,16.8666666666667,32.9166666666667,9.0,16.8666666666667,29.0,86.9666666666667,1.29609277453943,4.6,11.2,9.92644291666667,13.6,45.4666666666667,1,1,1.0,6,3,2,2,0,1,1.0,1
45142,2358,5,cycling,1,1,1,1,1,0,25.1333333333333,32.6166666666667,13.55,25.1333333333333,23.15,83.1333333333333,1.34292449249189,4.6,12.0,10.91965125,19.7,34.2166666666667,1,1,2.0,6,3,2,2,0,1,1.0,1
45667,2359,5,cycling,0,1,1,1,1,0,18.5,32.9166666666667,9.61666666666667,18.5,29.0,86.9833333333333,1.29618388571921,4.6,11.2,10.0943458333333,13.6166666666666,47.8666666666666,1,1,1.0,6,3,2,2,0,1,1.0,1
46155,2360,1,car,1,1,0,1,1,0,6.91666666666667,10.2666666666667,7.86666666666667,6.91666666666667,12.2333333333333,37.3333333333333,0.477377198729519,4.6,2.3,5.36034666666667,11.65,12.5666666666666,1,1,2.0,6,3,2,2,0,1,1.0,1
46685,2361,1,car,1,1,0,1,1,1,6.05,5.96666666666667,0.0,6.05,6.38333333333333,19.9166666666667,0.29902377126199,1.5,0.0,4.41619958333333,5.66666666666663,0.0001,1,1,2.0,6,3,2,2,0,1,1.0,1
46684,2362,5,cycling,0,1,1,1,1,0,17.3666666666667,30.3166666666667,9.61666666666667,17.3666666666667,29.05,87.1833333333333,1.29937153646412,4.6,11.2,9.98595916666667,20.35,42.0666666666666,1,1,1.0,6,3,2,2,0,1,1.0,1
47118,2363,5,cycling,1,1,1,1,1,0,16.35,24.7333333333333,8.25,16.35,23.1333333333333,83.0166666666667,1.34143841165578,4.6,11.2,10.0144970833333,23.0166666666667,44.5833333333333,1,1,2.0,6,3,2,2,0,1,1.0,1
47709,2364,5,cycling,0,1,1,1,1,0,15.5166666666667,32.9166666666667,9.61666666666667,15.5166666666667,29.0,86.9833333333333,1.29618388571921,4.6,11.2,9.78855416666667,13.6166666666666,47.8666666666666,1,1,1.0,6,3,2,2,0,1,1.0,1
49613,2365,1,car,1,1,1,1,1,0,23.3166666666667,39.9,13.55,23.3166666666667,23.1,82.9333333333333,1.34051535161396,4.6,12.0,10.7251766666667,13.5166666666667,34.0166666666667,1,1,2.0,6,3,2,2,0,1,1.0,1
50148,2366,5,cycling,1,1,1,1,1,0,24.05,24.7333333333333,8.25,24.05,23.1333333333333,83.0333333333333,1.34152838372488,4.6,11.2,10.8042333333333,23.0333333333334,44.6,1,1,2.0,6,3,2,2,0,1,1.0,1
50513,2367,5,cycling,0,1,1,1,1,0,18.6,30.3166666666667,9.61666666666667,18.6,28.9666666666667,86.8333333333333,1.29384584993005,4.6,11.2,10.0982745833333,20.0,39.7166666666666,1,1,1.0,6,3,2,2,0,1,1.0,1
50815,2368,5,cycling,1,1,1,1,1,0,24.9166666666667,31.25,10.25,24.9166666666667,22.85,81.9,1.35133226836421,4.6,11.2,10.9149479166667,19.8166666666667,41.4833333333333,1,1,2.0,6,3,2,2,0,1,1.0,1
50962,2369,1,car,1,1,0,1,0,1,5.11666666666667,3.5,0.0,5.11666666666667,3.95,12.5833333333333,0.216441987254761,1.5,0.0,3.93347791666667,8.4333333333333,0.0001,1,1,2.0,6,3,2,2,0,1,1.0,1
40463,2370,1,car,1,1,1,1,0,0,32.5833333333333,63.0166666666667,26.3833333333333,32.5833333333333,73.05,171.516666666667,1.8686676812455,5.7,21.5,13.72893,15.05,48.4333333333334,1,3,2.0,3,3,1,1,1,1,1.0,1
40956,2371,1,car,1,1,0,1,1,0,12.5666666666667,25.4166666666667,12.9666666666667,12.5666666666667,21.9166666666667,68.4666666666667,0.728379751664865,2.3,2.3,6.92996291666667,19.3166666666666,36.25,1,3,4.0,3,3,1,1,1,1,1.0,1
41234,2372,1,car,1,1,1,1,0,0,29.1833333333333,63.0166666666667,26.3833333333333,29.1833333333333,73.0833333333333,171.433333333333,1.87098788387216,5.7,21.5,13.38821,15.2333333333333,48.6166666666667,1,3,2.0,3,3,1,1,1,1,1.0,1
41462,2373,1,car,1,1,0,1,1,0,20.9333333333333,40.2,23.3833333333333,20.9333333333333,49.4333333333333,132.05,1.36808568201164,5.3,4.6,10.45608625,22.1166666666667,32.3166666666667,1,3,3.0,3,3,1,1,1,1,1.0,1
41511,2374,1,car,1,1,0,1,1,0,11.1333333333333,13.5166666666667,13.5166666666667,11.1333333333333,22.4,73.2,0.635497681613578,2.3,2.3,6.337155,9.5,9.5,1,3,3.0,3,3,1,1,1,1,1.0,1
41634,2375,1,car,1,1,0,1,1,0,18.3,28.2833333333333,28.2833333333333,18.3,37.2,105.95,1.02160928744039,3.0,3.0,8.74443833333333,4.1,4.1,1,3,4.0,3,3,1,1,1,1,1.0,1
42483,2376,1,car,1,1,0,1,1,0,12.95,14.7833333333333,12.8666666666667,12.95,20.9,65.55,0.824546934436134,2.3,2.3,7.35387833333333,13.95,16.5166666666666,1,3,3.0,3,3,1,1,1,1,1.0,1
42570,2377,1,car,1,1,1,1,1,0,20.7,31.9666666666667,23.85,20.7,44.45,126.55,1.26486777086345,5.3,20.7,9.89243208333333,23.95,44.7666666666667,1,3,4.0,3,3,1,1,1,1,1.0,1
42593,2378,1,car,1,1,0,1,1,0,6.75,11.5666666666667,0.0,6.75,15.75,42.8,0.503077153271031,3.8,0.0,5.46920208333333,15.1,0.0001,1,3,3.0,3,3,1,1,1,1,1.0,1
43466,2379,1,car,1,1,1,1,0,0,34.7666666666667,64.3333333333333,26.3833333333333,34.7666666666667,73.1666666666667,171.7,1.87385554337574,5.7,21.5,13.9746029166667,14.4,48.0166666666667,1,3,2.0,3,3,1,1,1,1,1.0,1
44056,2380,1,car,1,1,0,1,1,1,8.48333333333333,9.16666666666667,7.55,8.48333333333333,9.63333333333333,35.3666666666667,0.420092222219769,2.3,2.3,5.12269125,4.55000000000003,7.6333333333333,1,3,4.0,3,3,1,1,1,1,1.0,1
44378,2381,1,car,1,1,0,1,1,1,7.91666666666667,7.01666666666667,5.38333333333333,7.91666666666667,8.41666666666667,26.5333333333333,0.336523909981772,2.3,1.5,4.61871666666667,6.48333333333333,8.81666666666667,1,3,3.0,3,3,1,1,1,1,1.0,1
44439,2382,6,walking,0,1,0,1,1,1,5.0,6.0,0.0,5.0,5.3,11.65,0.945834637386157,1.5,0.0,3.70222083333333,2.85,0.0001,1,3,3.0,3,3,1,1,1,1,1.0,1
44705,2383,6,walking,0,0,0,1,0,1,6.58333333333333,0.0,0.0,6.58333333333333,3.7,8.21666666666667,8.21371999219656,0.0,0.0,3.91945875,0.0001,0.0001,1,3,2.0,3,3,1,1,1,1,1.0,1
44735,2384,3,rail,0,1,1,1,1,0,41.0166666666667,54.2333333333333,19.0,41.0166666666667,63.0666666666667,167.333333333333,1.60684269883032,3.4,17.1,13.2464341666667,5.1,24.2333333333333,1,3,1.0,3,3,1,1,1,1,1.0,1
45094,2385,1,car,1,1,1,1,0,0,32.9166666666667,63.0166666666667,26.3833333333333,32.9166666666667,73.05,171.6,1.86893801521153,5.7,21.5,13.7645554166667,15.0666666666666,48.45,1,3,2.0,3,3,1,1,1,1,1.0,1
45624,2386,1,car,1,1,1,1,1,0,39.3833333333333,63.2666666666667,26.95,39.3833333333333,70.8833333333333,168.633333333333,1.69119491800682,5.7,22.7,13.69315125,18.7666666666666,44.0333333333333,1,3,3.0,3,3,1,1,1,1,1.0,1
45994,2387,1,car,1,1,1,1,0,0,32.4666666666667,63.0166666666667,26.3833333333333,32.4666666666667,72.9666666666667,171.6,1.86643689646345,5.7,21.5,13.7096779166667,14.85,48.2333333333334,1,3,2.0,3,3,1,1,1,1,1.0,1
48414,2388,3,rail,1,1,1,1,1,0,39.3666666666667,39.25,19.3833333333333,39.3666666666667,55.9666666666667,160.433333333333,2.41857102551289,3.4,16.3,14.8953979166667,8.7333333333333,17.8333333333334,1,3,4.0,3,3,1,1,1,1,1.0,1
49774,2389,1,car,1,1,0,1,0,1,5.08333333333333,3.93333333333333,0.0,5.08333333333333,4.46666666666667,14.45,0.2100032093061,1.5,0.0,3.9188775,5.3,0.0001,1,3,3.0,3,3,1,1,1,1,1.0,1
49777,2390,1,car,1,1,0,1,1,1,6.26666666666667,9.03333333333333,7.45,6.26666666666667,13.5666666666667,34.05,0.328246535156431,2.3,2.3,4.59449416666667,10.3,12.1,1,3,2.0,3,3,1,1,1,1,1.0,1
50087,2391,1,car,1,1,1,1,0,0,33.5,64.3333333333333,26.3833333333333,33.5,73.1166666666667,171.8,1.87228020718943,5.7,21.5,13.8394208333333,14.25,47.8666666666667,1,3,2.0,3,3,1,1,1,1,1.0,1
50756,2392,1,car,1,1,1,1,0,0,32.0333333333333,61.4333333333333,24.8,32.0333333333333,71.9333333333333,171.466666666667,1.85084746634464,5.7,21.5,13.63511375,17.05,50.4333333333333,1,3,2.0,3,3,1,1,1,1,1.0,1
40262,2393,3,rail,1,1,1,1,1,0,16.4833333333333,23.4,14.0,16.4833333333333,36.1,118.566666666667,2.00568738166782,4.5,4.5,10.06803625,12.9,9.4833333333333,1,2,2.0,3,2,2,1,1,1,1.0,1
40268,2394,3,rail,0,1,1,1,1,0,18.9,23.45,9.0,18.9,32.8166666666667,116.883333333333,1.3326376366083,3.0,4.5,10.1509058333333,7.85,14.2,1,2,1.0,3,2,2,1,1,1,1.0,1
41196,2395,1,car,1,0,1,1,0,0,51.2166666666667,67.3,76.0,51.2166666666667,221.05,650.233333333333,6.5414886783993,10.6,14.9,35.9825741666667,60.3,44.05,1,2,4.0,3,2,2,1,1,1,1.0,1
41197,2396,1,car,1,1,0,1,1,1,5.68333333333333,4.8,0.0,5.68333333333333,6.7,23.0166666666667,0.299546498349747,1.5,0.0,4.36208375,13.45,0.0001,1,2,4.0,3,2,2,1,1,1,1.0,1
41198,2397,1,car,1,1,0,1,1,0,12.7166666666667,15.2333333333333,15.2333333333333,12.7166666666667,16.3666666666667,52.1,0.746159813343265,2.3,2.3,6.66623041666667,12.3166666666667,12.3166666666667,1,2,2.0,3,2,2,1,1,1,1.0,1
41859,2398,3,rail,0,1,1,1,0,0,47.9666666666667,65.0,34.0,47.9666666666667,144.15,509.016666666667,6.69148773806503,7.2,20.6,36.7439979166667,20.9,18.1333333333333,1,2,2.0,3,2,2,1,1,1,1.0,1
41862,2399,6,walking,0,1,0,1,1,1,14.8,15.0,8.0,14.8,13.5333333333333,35.9166666666667,1.06997158118571,2.3,2.3,5.73222208333333,2.5333333333333,11.1166666666667,1,2,3.0,3,2,2,1,1,1,1.0,1
41864,2400,3,rail,0,1,1,1,0,0,45.7,52.0,23.0,45.7,137.35,477.0,5.12149113322643,4.9,12.0,28.8824020833333,12.3833333333333,5.5,1,2,3.0,3,2,2,1,1,1,1.0,1
41865,2401,6,walking,0,0,0,1,0,1,9.46666666666667,0.0,0.0,9.46666666666667,2.86666666666667,8.03333333333333,0.588407486316724,0.0,0.0,4.80773916666667,0.0001,0.0001,1,2,3.0,3,2,2,1,1,1,1.0,1
41870,2402,3,rail,0,1,1,1,1,0,18.0833333333333,32.9,9.0,18.0833333333333,35.0333333333333,117.3,1.28265112826028,3.0,4.5,9.96168125,12.7333333333333,12.6333333333333,1,2,1.0,3,2,2,1,1,1,1.0,1
45860,2403,6,walking,0,0,0,1,0,1,12.9833333333333,0.0,0.0,12.9833333333333,1.65,5.96666666666667,0.975336693377057,0.0,0.0,5.0962325,0.0001,0.0001,1,2,2.0,3,2,2,1,1,1,1.0,1
45861,2404,6,walking,0,1,0,1,1,1,5.58333333333333,7.0,5.0,5.58333333333333,7.38333333333333,26.95,0.286519474818948,2.3,1.5,4.34210875,6.85,10.05,1,2,2.0,3,2,2,1,1,1,1.0,1
45871,2405,3,rail,0,1,1,1,1,0,20.3166666666667,28.3666666666667,9.0,20.3166666666667,36.6166666666667,117.466666666667,1.66997287245005,3.0,4.5,11.8010579166667,8.4666666666666,6.5666666666667,1,2,1.0,3,2,2,1,1,1,1.0,1
